Pixel0,Pixel1,Pixel2,Pixel3,Pixel4,Pixel5,Pixel6,Pixel7,Pixel8,Pixel9,Pixel10,Pixel11,Pixel12,Pixel13,Pixel14,Pixel15,Pixel16,Pixel17,Pixel18,Pixel19,Pixel20,Pixel21,Pixel22,Pixel23,Pixel24,Pixel25,Pixel26,Pixel27,Pixel28,Pixel29,Pixel30,Pixel31,Pixel32,Pixel33,Pixel34,Pixel35,Pixel36,Pixel37,Pixel38,Pixel39,Pixel40,Pixel41,Pixel42,Pixel43,Pixel44,Pixel45,Pixel46,Pixel47,Pixel48,Pixel49,Pixel50,Pixel51,Pixel52,Pixel53,Pixel54,Pixel55,Pixel56,Pixel57,Pixel58,Pixel59,Pixel60,Pixel61,Pixel62,Pixel63,target
0.0,0.0,0.875,1.0,0.9375,0.1875,0.0,0.0,0.0,0.0,0.375,0.3125,0.8125,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.6875,1.0,0.625,0.0,0.0,0.0,0.0625,0.1875,0.0,0.25,0.9375,0.5,0.0,0.0,0.375,0.9375,0.0,0.0,0.5625,0.9375,0.0,0.0,0.3125,1.0,0.3125,0.375,0.875,0.875,0.0,0.0,0.0625,0.6875,1.0,1.0,0.875,0.125,0.0,3.0
0.0,0.0,0.125,0.875,0.3125,0.0,0.0,0.0,0.0,0.0,0.5625,0.75,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.0625,0.0,0.0,0.0,0.0,0.0,0.1875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1.0,1.0,1.0,0.8125,0.0625,0.0,0.0,0.125,1.0,0.5,0.25,0.4375,0.6875,0.0,0.0,0.0,0.75,0.6875,0.0625,0.5,0.6875,0.0,0.0,0.0,0.1875,0.75,1.0,0.9375,0.25,0.0,6.0
0.0,0.0625,0.75,1.0,0.625,0.0625,0.0,0.0,0.0,0.5,0.75,0.1875,0.6875,0.5,0.0,0.0,0.0,0.75,0.8125,0.375,0.75,0.5,0.0,0.0,0.0,0.1875,0.9375,1.0,1.0,1.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.6875,0.0,0.0,0.0,0.8125,0.0,0.0,0.3125,0.75,0.0,0.0,0.0,0.75,1.0,1.0,1.0,0.5,0.0,9.0
0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.375,0.875,0.0625,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.0625,0.25,0.125,0.0,0.0,0.0,0.25,1.0,0.9375,0.75,0.9375,0.3125,0.0,0.0,0.1875,1.0,0.375,0.0,0.3125,0.6875,0.0,0.0,0.0,0.5625,0.6875,0.25,0.8125,0.3125,0.0,0.0,0.0,0.0625,0.6875,1.0,0.5625,0.0,0.0,6.0
0.0,0.0,0.6875,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,1.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.8125,1.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.125,0.4375,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.375,0.0,0.0,0.0,0.0,0.375,0.625,0.9375,0.8125,0.5,0.1875,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.75,1.0
0.0,0.0,0.25,0.9375,1.0,0.8125,0.8125,0.625,0.0,0.0,0.75,0.8125,0.625,0.9375,0.875,0.125,0.0,0.125,1.0,0.375,0.125,0.875,0.375,0.0,0.0,0.0625,0.3125,0.0,0.5625,0.6875,0.0,0.0,0.0,0.0,0.4375,0.75,1.0,0.875,0.375,0.0,0.0,0.0,0.5,0.9375,0.9375,0.6875,0.125,0.0,0.0,0.0,0.125,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.4375,0.9375,0.25,0.0,0.0,0.0,7.0
0.0,0.0,0.5625,0.75,0.75,0.75,0.375,0.0,0.0,0.0625,0.875,0.375,0.25,0.25,0.125,0.0,0.0,0.25,0.9375,0.75,0.5625,0.0625,0.0,0.0,0.0,0.25,0.9375,0.5,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.5,0.0,0.0,0.0,0.625,0.0625,0.0,0.5,0.5,0.0,0.0,0.0,0.5625,1.0,1.0,0.9375,0.25,0.0,5.0
0.0,0.0,0.0,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8125,0.0,0.0,0.0,0.0,0.0,0.3125,0.9375,0.1875,0.375,0.9375,0.0,0.0,0.0625,0.875,0.6875,0.0,0.8125,0.8125,0.0,0.0,0.625,1.0,0.8125,0.75,1.0,0.3125,0.0,0.0,0.6875,0.75,0.75,1.0,0.875,0.125,0.0,0.0,0.0,0.0,0.1875,1.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.1875,0.0,0.0,4.0
0.0,0.0,0.0,0.5625,0.8125,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.5,0.0,0.4375,0.0625,0.0,0.0,0.625,0.8125,0.0625,0.375,1.0,0.3125,0.0,0.375,1.0,0.6875,0.5,0.875,0.9375,0.0,0.0,0.8125,1.0,1.0,1.0,1.0,0.5625,0.0,0.0,0.125,0.125,0.0,0.6875,1.0,0.0625,0.0,0.0,0.0,0.0,0.25,1.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.5625,0.9375,0.125,0.0,0.0,4.0
0.0,0.0,0.375,1.0,1.0,1.0,0.75,0.0,0.0,0.0,0.8125,0.625,0.5,1.0,0.3125,0.0,0.0,0.0625,0.9375,0.0625,0.5625,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.8125,0.4375,0.0,0.0,0.0,0.0,0.625,1.0,1.0,1.0,0.5625,0.0,0.0,0.0,0.4375,0.875,0.75,0.5,0.1875,0.0,0.0,0.0,0.1875,0.9375,0.3125,0.0,0.0,0.0,0.0,0.0,0.5,0.9375,0.0,0.0,0.0,0.0,7.0
0.0,0.0,0.5,0.75,0.3125,0.0,0.0,0.0,0.0,0.1875,1.0,0.5,0.75,0.0625,0.0,0.0,0.0,0.0,0.875,0.0,0.75,0.1875,0.0,0.0,0.0,0.0,0.1875,0.0,0.75,0.1875,0.0,0.0,0.0,0.0,0.0,0.1875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.75,0.0,0.0,0.0,0.0,0.0,0.3125,1.0,0.375,0.25,0.25,0.0,0.0,0.0,0.875,1.0,1.0,1.0,0.875,0.0,2.0
0.0,0.0,0.625,1.0,0.5,0.0,0.0,0.0,0.0,0.4375,0.8125,0.25,0.875,0.4375,0.0,0.0,0.0,0.4375,0.8125,0.125,0.4375,0.5,0.0,0.0,0.0,0.0,0.4375,1.0,1.0,0.3125,0.0,0.0,0.0,0.0625,0.75,0.8125,0.9375,0.375,0.0,0.0,0.0,0.1875,1.0,0.125,0.25,0.8125,0.375,0.0,0.0,0.25,1.0,0.25,0.0625,0.6875,0.75,0.0,0.0,0.0,0.4375,0.9375,1.0,0.875,0.125,0.0,8.0
0.0,0.0,0.5625,1.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.875,0.8125,1.0,0.125,0.0,0.0,0.0,0.0,0.4375,0.5625,0.9375,0.5,0.0,0.0,0.0,0.0,0.0,0.0625,0.8125,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.4375,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.3125,0.0,0.0,0.0,0.0,0.4375,1.0,1.0,0.5,0.375,0.0,0.0,0.0,0.5625,0.9375,0.75,1.0,1.0,0.5625,2.0
0.0,0.1875,0.9375,1.0,0.5,0.0,0.0,0.0,0.0,0.5625,1.0,0.6875,0.9375,0.125,0.0,0.0,0.0,0.6875,0.625,0.25,1.0,0.125,0.0,0.0,0.0,0.125,0.25,0.375,1.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.625,0.8125,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.8125,0.0,0.0,0.0,0.0,0.1875,1.0,1.0,1.0,1.0,0.8125,0.0625,0.0,0.1875,1.0,0.75,0.5,0.75,0.6875,0.0625,2.0
0.0,0.0,0.4375,0.75,0.8125,0.25,0.0,0.0,0.0,0.0,1.0,0.375,0.375,0.125,0.0,0.0,0.0,0.25,0.8125,0.4375,0.5,0.125,0.0,0.0,0.0,0.4375,1.0,0.625,0.625,0.875,0.0625,0.0,0.0,0.125,0.125,0.0,0.0,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.6875,0.0625,0.0,0.625,0.5,0.0,0.0,0.0,0.5,0.9375,0.9375,0.9375,0.125,0.0,5.0
0.0,0.0,0.25,1.0,0.5,0.6875,0.4375,0.0,0.0,0.0,0.625,1.0,0.9375,1.0,0.375,0.0,0.0,0.1875,1.0,0.25,0.375,0.9375,0.0,0.0,0.0,0.1875,0.5,0.0,0.8125,0.5,0.0,0.0,0.0,0.0,0.375,1.0,1.0,0.8125,0.375,0.0,0.0,0.0,0.1875,0.875,0.8125,0.5625,0.1875,0.0,0.0,0.0,0.0,0.875,0.375,0.0,0.0,0.0,0.0,0.0,0.25,0.9375,0.125,0.0,0.0,0.0,7.0
0.0,0.0,0.375,0.75,0.8125,0.125,0.0,0.0,0.0,0.1875,1.0,0.375,0.0625,0.9375,0.0,0.0,0.0,0.3125,1.0,0.8125,0.75,1.0,0.125,0.0,0.0,0.125,0.8125,1.0,0.75,0.9375,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0625,0.0,0.0,0.5,0.5,0.0,0.0,0.1875,1.0,0.125,0.0,0.625,0.4375,0.0,0.0,0.0,0.3125,0.6875,1.0,0.8125,0.0625,0.0,9.0
0.0,0.125,1.0,1.0,1.0,1.0,0.25,0.0,0.0,0.25,1.0,0.375,0.5,0.4375,0.0625,0.0,0.0,0.25,1.0,0.4375,0.125,0.0,0.0,0.0,0.0,0.25,1.0,1.0,1.0,0.375,0.0,0.0,0.0,0.0,0.3125,0.25,0.625,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.875,0.375,0.0,0.0,0.125,0.875,0.25,0.25,1.0,0.5,0.0,0.0,0.1875,0.8125,1.0,1.0,0.9375,0.0625,0.0,5.0
0.0,0.0,0.0,0.5625,0.8125,0.0,0.375,0.5,0.0,0.0,0.1875,0.9375,0.1875,0.0,0.9375,0.5625,0.0,0.0625,0.8125,0.75,0.25,0.4375,0.9375,0.1875,0.0,0.4375,1.0,1.0,1.0,1.0,0.625,0.0,0.0,0.375,0.75,0.625,0.875,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.8125,0.625,0.0,0.0,0.0,0.0,0.0,0.375,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.75,0.6875,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.625,0.5625,0.0,0.0,0.0,0.0,0.0,0.3125,0.9375,0.0,0.0,0.5625,0.3125,0.0,0.0,0.875,0.625,0.0,0.4375,1.0,0.25,0.0,0.3125,1.0,0.4375,0.3125,1.0,0.375,0.0,0.0,0.6875,1.0,1.0,1.0,0.875,0.0,0.0,0.0,0.1875,0.25,0.6875,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.4375,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,4.0
0.0,0.0,0.6875,0.875,0.3125,0.0,0.0,0.0,0.0,0.375,0.75,0.25,0.8125,0.25,0.0,0.0,0.0,0.625,0.625,0.0,0.25,0.875,0.0,0.0,0.0,0.4375,0.8125,0.3125,0.8125,1.0,0.125,0.0,0.0,0.0625,0.625,0.75,0.75,0.875,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.75,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.9375,0.0,0.0,0.0,0.6875,0.5,0.25,0.3125,1.0,0.0625,9.0
0.0,0.0,0.5625,0.8125,1.0,0.3125,0.0,0.0,0.0,0.1875,1.0,0.5,0.25,0.8125,0.0,0.0,0.0,0.375,0.625,0.0625,0.0,0.5625,0.125,0.0,0.0,0.3125,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.375,0.375,0.0,0.0,0.25,0.5625,0.0,0.0,0.0,0.8125,0.125,0.0,0.4375,0.5,0.0,0.0,0.0,0.5,0.75,0.8125,0.9375,0.125,0.0,0.0
0.0,0.0,0.125,0.6875,0.875,0.5,0.0625,0.0,0.0,0.1875,0.875,0.5625,0.5,0.8125,0.25,0.0,0.0,0.375,0.6875,0.0625,0.25,0.875,0.0625,0.0,0.0,0.0,0.5625,0.875,0.9375,0.375,0.0,0.0,0.0,0.0,0.0,0.75,0.875,0.625,0.0,0.0,0.0,0.0,0.25,0.75,0.125,0.8125,0.3125,0.0,0.0,0.0,0.25,0.6875,0.0625,0.6875,0.5,0.0,0.0,0.0,0.0625,0.5625,1.0,0.875,0.125,0.0,8.0
0.0,0.0625,0.6875,0.8125,0.625,0.0625,0.0,0.0,0.0,0.5,0.75,0.1875,0.8125,0.625,0.0,0.0,0.0,0.5,0.6875,0.125,0.6875,1.0,0.0625,0.0,0.0,0.0625,0.9375,1.0,1.0,1.0,0.125,0.0,0.0,0.0,0.125,0.5,0.1875,0.5625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.5625,0.0,0.0,0.125,0.75,0.1875,0.0,0.5625,0.75,0.0,0.0,0.0625,0.5625,0.9375,1.0,0.8125,0.1875,0.0,9.0
0.0,0.0,0.5,1.0,0.9375,0.375,0.0,0.0,0.0,0.3125,0.875,0.25,0.25,0.9375,0.0,0.0,0.0,0.375,0.8125,0.0,0.0625,0.9375,0.125,0.0,0.0,0.0625,0.6875,0.6875,0.8125,0.625,0.0,0.0,0.0,0.0,0.0625,1.0,1.0,0.1875,0.0,0.0,0.0,0.0,0.75,0.5625,0.3125,0.8125,0.125,0.0,0.0,0.0,1.0,0.125,0.0625,0.8125,0.5,0.0,0.0,0.0,0.5,0.9375,1.0,0.875,0.0625,0.0,8.0
0.0,0.0,0.1875,0.75,0.75,0.125,0.0,0.0,0.0,0.0,0.6875,0.625,0.4375,0.875,0.125,0.0,0.0,0.0,0.6875,0.0625,0.0,0.5,0.25,0.0,0.0,0.125,0.875,0.125,0.0,0.3125,0.4375,0.0,0.0,0.5,0.5625,0.0,0.0,0.375,0.5,0.0,0.0,0.1875,0.8125,0.0,0.0,0.75,0.4375,0.0,0.0,0.0,0.9375,0.375,0.6875,0.75,0.0,0.0,0.0,0.0,0.25,0.9375,0.6875,0.0625,0.0,0.0,0.0
0.0,0.0,0.3125,0.75,0.75,0.5625,0.1875,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.5625,1.0,1.0,0.875,0.0625,0.0,0.0,0.0,0.6875,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.75,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.6875,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.25,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.375,0.75,0.75,0.375,0.0,0.0,1.0
0.0,0.0625,0.9375,1.0,0.25,0.0,0.0,0.0,0.0,0.5625,1.0,0.6875,0.875,0.0,0.0,0.0,0.0,0.75,0.625,0.3125,1.0,0.0,0.0,0.0,0.0,0.25,0.4375,0.5,0.8125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.375,0.0,0.0,0.0,0.0,0.0,0.3125,1.0,0.125,0.0,0.0,0.0,0.0,0.25,0.9375,0.875,0.625,0.6875,0.75,0.0625,0.0,0.0,0.8125,1.0,1.0,0.9375,0.6875,0.0625,2.0
0.0,0.0,0.375,0.75,0.8125,0.5625,0.0,0.0,0.0,0.4375,0.875,0.375,0.4375,1.0,0.1875,0.0,0.0,0.25,0.375,0.3125,0.875,0.375,0.0,0.0,0.0,0.0,0.0,0.75,0.875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.4375,0.0,0.0,0.0,0.1875,0.0625,0.0,0.5625,0.5,0.0,0.0,0.0,0.3125,0.875,0.75,0.8125,0.125,0.0,3.0
0.0,0.0,0.0,0.5,0.875,0.0,0.0,0.0,0.0,0.0,0.3125,1.0,0.4375,0.0625,0.5625,0.1875,0.0,0.125,0.9375,0.75,0.0,0.8125,1.0,0.25,0.0,0.5625,1.0,0.625,0.625,1.0,0.6875,0.0,0.0,0.25,0.9375,1.0,1.0,0.875,0.0625,0.0,0.0,0.0,0.0,0.0625,0.9375,0.5625,0.0,0.0,0.0,0.0,0.0,0.3125,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.6875,0.875,0.0,0.0,0.0,4.0
0.0,0.0625,0.5,0.9375,1.0,1.0,0.5625,0.0,0.0,0.5,1.0,0.75,0.5,0.5,0.3125,0.0,0.0,0.5,0.875,0.4375,0.0,0.0,0.0,0.0,0.0,0.5625,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.5,0.8125,0.5,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.9375,0.0625,0.0,0.0,0.0,0.0,0.75,0.9375,0.3125,0.0,0.0,0.0,5.0
0.0,0.0,0.3125,0.8125,0.0625,0.0,0.0,0.0,0.0,0.0,0.75,0.8125,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,1.0,0.875,0.5625,0.0,0.0,0.0,0.125,1.0,0.5,0.1875,0.5,0.5625,0.0,0.0,0.0,0.875,0.125,0.0,0.1875,1.0,0.0625,0.0,0.0,0.375,0.9375,1.0,0.875,0.3125,0.0,6.0
0.0,0.0,0.375,0.75,0.625,0.875,0.5,0.0,0.0,0.0,0.9375,0.875,0.8125,1.0,0.1875,0.0,0.0,0.0625,0.75,0.0,0.5625,0.6875,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.5,0.125,0.0,0.0,0.0,0.5625,1.0,1.0,1.0,0.5625,0.0,0.0,0.0,0.125,0.9375,0.375,0.0,0.0,0.0,0.0,0.0,0.1875,0.9375,0.0625,0.0,0.0,0.0,0.0,0.0,0.5,0.6875,0.0,0.0,0.0,0.0,7.0
0.0,0.0,0.4375,0.9375,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.4375,0.375,0.9375,0.1875,0.0,0.0,0.25,1.0,0.0,0.4375,0.8125,0.25,0.0,0.0,0.0,1.0,0.125,0.5,0.875,0.5,0.0,0.0,0.0,0.75,0.875,0.875,0.4375,0.0,0.0,0.0,0.0,0.5625,1.0,0.375,0.0,0.0,0.0,0.0,0.0,0.6875,0.1875,0.875,0.125,0.0,0.0,0.0,0.0,0.3125,0.6875,0.625,0.625,0.0,0.0,8.0
0.0,0.0625,0.6875,1.0,0.6875,0.0625,0.0,0.0,0.0,0.375,0.6875,1.0,1.0,0.4375,0.0,0.0,0.0,0.0625,0.125,0.5625,1.0,0.6875,0.0,0.0,0.0,0.125,0.875,0.75,1.0,0.75,0.0,0.0,0.0,0.0,0.1875,0.5,0.25,0.8125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.5,0.0,0.0,0.0,0.25,0.75,1.0,0.875,0.375,0.0,0.0,0.0,0.875,0.5,0.25,0.0,0.0,0.0,9.0
0.0,0.0,0.125,0.875,0.5625,0.0625,0.0,0.0,0.0,0.0625,0.75,0.75,0.6875,0.5,0.0,0.0,0.0,0.25,0.875,0.0625,0.0,0.8125,0.1875,0.0,0.0,0.5,0.8125,0.0,0.0,0.625,0.375,0.0,0.0,0.3125,1.0,0.0625,0.0,0.5,0.5625,0.0,0.0,0.0,1.0,0.0,0.0,0.6875,0.5625,0.0,0.0,0.0,0.8125,0.6875,0.625,0.9375,0.25,0.0,0.0,0.0,0.1875,0.9375,1.0,0.3125,0.0,0.0,0.0
0.0,0.0,0.375,0.625,0.5,0.1875,0.0,0.0,0.0,0.0,0.375,1.0,1.0,0.5625,0.0,0.0,0.0,0.0,0.5625,1.0,1.0,0.375,0.0,0.0,0.0,0.0,0.4375,1.0,1.0,0.625,0.0,0.0,0.0,0.0,0.6875,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.4375,1.0,1.0,0.5625,0.0,0.0,0.0,0.0,0.625,1.0,1.0,0.375,0.0,0.0,0.0,0.0,0.25,0.5625,0.75,0.6875,0.125,0.0,1.0
0.0,0.0,0.5,0.9375,0.9375,0.125,0.0,0.0,0.0,0.125,1.0,0.8125,0.75,0.625,0.0,0.0,0.0,0.1875,0.9375,0.0625,0.5625,0.6875,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.5,0.0,0.0,0.0,0.0,0.0,0.625,0.8125,0.0625,0.0,0.0,0.0,0.0,0.5,1.0,0.4375,0.0,0.0,0.0,0.0,0.375,1.0,1.0,0.8125,0.4375,0.375,0.0625,0.0,0.0,0.4375,0.3125,0.75,1.0,0.9375,0.125,2.0
0.0,0.0,0.4375,0.8125,1.0,0.3125,0.0,0.0,0.0,0.375,0.9375,0.4375,0.375,0.875,0.0,0.0,0.0,0.5625,0.3125,0.0625,0.625,0.5625,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0625,0.375,0.9375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.75,0.0,0.0,0.0,0.25,0.3125,0.125,0.3125,0.8125,0.0,0.0,0.0,0.375,0.75,1.0,0.875,0.3125,0.0,3.0
0.0,0.0,0.0,0.375,0.9375,0.0625,0.0,0.0,0.0,0.0,0.3125,1.0,0.625,0.0,0.5,0.375,0.0,0.125,1.0,0.6875,0.0,0.5625,1.0,0.375,0.0,0.5,1.0,0.875,0.875,1.0,0.8125,0.0625,0.0,0.375,0.75,0.75,0.75,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.8125,0.6875,0.0,0.0,0.0,0.0,0.0,0.375,1.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.625,0.875,0.0,0.0,0.0,4.0
0.0,0.0625,0.4375,0.9375,1.0,1.0,0.875,0.0,0.0,0.625,1.0,0.6875,0.375,0.1875,0.0625,0.0,0.0,0.4375,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.5,1.0,0.75,1.0,0.25,0.0,0.0,0.0,0.0625,0.25,0.0,0.8125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.5,0.0,0.0,0.0,0.0,0.0,0.4375,1.0,0.125,0.0,0.0,0.0,0.0,0.8125,0.9375,0.3125,0.0,0.0,0.0,5.0
0.0,0.0,0.125,0.75,0.0625,0.0,0.0,0.0,0.0,0.0,0.6875,0.75,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.375,1.0,0.625,0.625,0.3125,0.0,0.0,0.0,0.3125,1.0,0.9375,0.75,0.875,0.375,0.0,0.0,0.25,1.0,0.1875,0.0,0.5,0.75,0.0,0.0,0.0,0.875,0.5625,0.25,0.6875,0.8125,0.0,0.0,0.0,0.1875,0.875,1.0,0.75,0.1875,0.0,6.0
0.0,0.0,0.1875,0.9375,1.0,1.0,0.75,0.0,0.0,0.0,0.75,0.75,0.4375,1.0,0.375,0.0,0.0,0.25,0.75,0.0,0.5625,0.8125,0.0,0.0,0.0,0.0,0.0625,0.0625,0.8125,0.4375,0.0,0.0,0.0,0.0,0.5,0.8125,1.0,1.0,0.375,0.0,0.0,0.0,0.75,0.9375,0.75,0.375,0.0625,0.0,0.0,0.0,0.0,0.9375,0.3125,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,0.125,0.0,0.0,0.0,7.0
0.0,0.0,0.875,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.8125,0.5,0.5,0.0,0.0,0.0,0.75,0.4375,0.75,0.875,0.3125,0.0,0.0,0.0,0.25,0.9375,1.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.5,0.625,0.6875,0.125,0.0,0.0,0.0,0.0,0.8125,0.0,0.75,0.1875,0.0,0.0,0.0,0.0,0.875,0.9375,0.75,0.0625,0.0,0.0,8.0
0.0,0.0,0.75,0.9375,0.8125,0.125,0.0,0.0,0.0,0.0625,1.0,0.3125,0.3125,0.8125,0.0,0.0,0.0,0.0625,0.4375,0.8125,0.0,0.5,0.25,0.0,0.0,0.375,0.6875,0.8125,0.8125,0.9375,0.25,0.0,0.0,0.0625,0.5625,0.75,0.75,0.8125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.875,0.0,0.0,0.0,0.625,0.8125,0.75,0.9375,0.375,0.0,9.0
0.0,0.0,0.1875,0.75,0.4375,0.0,0.0,0.0,0.0,0.0,0.875,0.75,0.75,0.25,0.0,0.0,0.0,0.125,0.875,0.0,0.0625,0.8125,0.0,0.0,0.0,0.0625,0.75,0.0,0.0,0.4375,0.3125,0.0,0.0,0.125,0.8125,0.0,0.0,0.125,0.625,0.0,0.0,0.0,0.9375,0.1875,0.0,0.1875,0.875,0.0,0.0,0.0,0.4375,0.75,0.5,0.6875,0.75,0.0,0.0,0.0,0.125,0.6875,1.0,0.6875,0.125,0.0,0.0
0.0,0.0,0.1875,0.8125,0.625,0.0625,0.0,0.0,0.0,0.0,0.1875,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0625,1.0,1.0,0.125,0.0,0.0,0.0,0.0,0.375,1.0,1.0,0.0625,0.0,0.0,0.0,0.0,0.25,1.0,1.0,0.0625,0.0,0.0,0.0,0.0,0.25,1.0,1.0,0.1875,0.0,0.0,0.0,0.0,0.4375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,1.0,0.3125,0.0,0.0,1.0
0.0,0.0,0.8125,1.0,0.8125,0.0625,0.0,0.0,0.0,0.375,1.0,0.625,0.9375,0.3125,0.0,0.0,0.0,0.1875,0.9375,0.0,0.6875,0.5625,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.25,0.0,0.0,0.0,0.0,0.3125,1.0,1.0,0.8125,0.625,0.0625,0.0,0.0,0.8125,1.0,1.0,1.0,1.0,0.5625,2.0
0.0,0.0,0.375,0.875,1.0,0.6875,0.0,0.0,0.0,0.375,0.875,0.4375,0.25,1.0,0.25,0.0,0.0,0.4375,0.4375,0.0,0.3125,1.0,0.125,0.0,0.0,0.0,0.0,0.875,1.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.25,0.8125,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.5,0.0,0.0,0.0,0.0,0.125,0.25,0.625,0.75,0.0,0.0,0.0,0.5625,1.0,1.0,0.6875,0.1875,0.0,3.0
